mean_in_degree,nodes_indegree_gt_one,instance,closed_edge_density,num_edges,num_closed_edges,group_id,algorithm,max_in_degree,num_nodes
1.3076923076923077,4,n10o0.8-4.rcp,0.8846153846153846,17,69,n10,FEASIBILITY,3,13
1.3846153846153846,6,n10o0.8-5.rcp,0.8846153846153846,18,69,n10,FEASIBILITY,2,13
1.5384615384615385,7,n10o0.8-6.rcp,0.8846153846153846,20,69,n10,FEASIBILITY,3,13
1.2307692307692308,4,n10o0.8-7.rcp,0.8846153846153846,16,69,n10,FEASIBILITY,2,13
1.3076923076923077,4,n10o0.8-8.rcp,0.8846153846153846,17,69,n10,FEASIBILITY,3,13
1.5384615384615385,8,n10o0.8-9.rcp,0.8846153846153846,20,69,n10,FEASIBILITY,2,13
1.3076923076923077,5,n10o0.95-1.rcp,0.9615384615384616,17,75,n10,FEASIBILITY,2,13
1.2307692307692308,4,n10o0.95-2.rcp,0.9615384615384616,16,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-3.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-4.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-5.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-6.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-7.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-8.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.0769230769230769,2,n10o0.95-9.rcp,0.9615384615384616,14,75,n10,FEASIBILITY,2,13
1.2307692307692308,4,n10os0.9-1.rcp,0.9358974358974359,16,73,n10,FEASIBILITY,2,13
1.1538461538461537,3,n10os0.9-10.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,2,13
1.3076923076923077,5,n10os0.9-2.rcp,0.9358974358974359,17,73,n10,FEASIBILITY,2,13
1.1538461538461537,2,n10os0.9-3.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,3,13
1.2307692307692308,4,n10os0.9-4.rcp,0.9358974358974359,16,73,n10,FEASIBILITY,2,13
1.3076923076923077,5,n10os0.9-5.rcp,0.9358974358974359,17,73,n10,FEASIBILITY,2,13
1.1538461538461537,3,n10os0.9-6.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,2,13
1.2307692307692308,4,n10os0.9-7.rcp,0.9358974358974359,16,73,n10,FEASIBILITY,2,13
1.3076923076923077,5,n10os0.9-8.rcp,0.9358974358974359,17,73,n10,FEASIBILITY,2,13
1.1538461538461537,2,n10os0.9-9.rcp,0.9358974358974359,15,73,n10,FEASIBILITY,3,13
2.0869565217391304,7,n20o0.2-1.rcp,0.39920948616600793,48,101,n20,FEASIBILITY,8,23
1.9565217391304348,7,n20o0.2-10.rcp,0.39920948616600793,45,101,n20,FEASIBILITY,7,23
2.0,8,n20o0.2-2.rcp,0.39920948616600793,46,101,n20,FEASIBILITY,9,23
2.0434782608695654,9,n20o0.2-3.rcp,0.39920948616600793,47,101,n20,FEASIBILITY,9,23
1.8695652173913044,9,n20o0.2-4.rcp,0.39920948616600793,43,101,n20,FEASIBILITY,8,23
2.1739130434782608,10,n20o0.2-5.rcp,0.39920948616600793,50,101,n20,FEASIBILITY,9,23
2.217391304347826,10,n20o0.2-6.rcp,0.39920948616600793,51,101,n20,FEASIBILITY,9,23
2.0869565217391304,9,n20o0.2-7.rcp,0.39920948616600793,48,101,n20,FEASIBILITY,10,23
2.0,9,n20o0.2-8.rcp,0.39920948616600793,46,101,n20,FEASIBILITY,7,23
2.217391304347826,10,n20o0.2-9.rcp,0.39920948616600793,51,101,n20,FEASIBILITY,9,23
2.217391304347826,14,n20o0.5-1.rcp,0.6245059288537549,51,158,n20,FEASIBILITY,5,23
1.9130434782608696,12,n20o0.5-10.rcp,0.6245059288537549,44,158,n20,FEASIBILITY,7,23
2.4782608695652173,14,n20o0.5-2.rcp,0.6245059288537549,57,158,n20,FEASIBILITY,5,23
2.4347826086956523,13,n20o0.5-3.rcp,0.6245059288537549,56,158,n20,FEASIBILITY,5,23
1.9565217391304348,10,n20o0.5-4.rcp,0.6245059288537549,45,158,n20,FEASIBILITY,7,23
2.217391304347826,12,n20o0.5-5.rcp,0.6245059288537549,51,158,n20,FEASIBILITY,6,23
2.4782608695652173,13,n20o0.5-6.rcp,0.6245059288537549,57,158,n20,FEASIBILITY,6,23
2.260869565217391,11,n20o0.5-7.rcp,0.6245059288537549,52,158,n20,FEASIBILITY,5,23
2.5217391304347827,13,n20o0.5-8.rcp,0.6245059288537549,58,158,n20,FEASIBILITY,7,23
2.0,13,n20o0.5-9.rcp,0.6245059288537549,46,158,n20,FEASIBILITY,4,23
2.1739130434782608,15,n20o0.7-1.rcp,0.7747035573122529,50,196,n20,FEASIBILITY,5,23
2.0,13,n20o0.7-10.rcp,0.7747035573122529,46,196,n20,FEASIBILITY,4,23
1.7826086956521738,11,n20o0.7-2.rcp,0.7747035573122529,41,196,n20,FEASIBILITY,5,23
1.826086956521739,13,n20o0.7-3.rcp,0.7747035573122529,42,196,n20,FEASIBILITY,4,23
1.8695652173913044,13,n20o0.7-4.rcp,0.7747035573122529,43,196,n20,FEASIBILITY,6,23
2.1739130434782608,13,n20o0.7-5.rcp,0.7747035573122529,50,196,n20,FEASIBILITY,5,23
2.4347826086956523,16,n20o0.7-6.rcp,0.7747035573122529,56,196,n20,FEASIBILITY,5,23
2.3043478260869565,15,n20o0.7-7.rcp,0.7747035573122529,53,196,n20,FEASIBILITY,6,23
2.0869565217391304,14,n20o0.7-8.rcp,0.7747035573122529,48,196,n20,FEASIBILITY,5,23
2.6956521739130435,16,n20o0.7-9.rcp,0.7747035573122529,62,196,n20,FEASIBILITY,5,23
1.826086956521739,13,n20o0.8-1.rcp,0.849802371541502,42,215,n20,FEASIBILITY,4,23
1.9130434782608696,14,n20o0.8-10.rcp,0.849802371541502,44,215,n20,FEASIBILITY,3,23
1.826086956521739,11,n20o0.8-2.rcp,0.849802371541502,42,215,n20,FEASIBILITY,3,23
1.7391304347826086,10,n20o0.8-3.rcp,0.849802371541502,40,215,n20,FEASIBILITY,4,23
1.8695652173913044,12,n20o0.8-4.rcp,0.849802371541502,43,215,n20,FEASIBILITY,6,23
1.7391304347826086,12,n20o0.8-5.rcp,0.849802371541502,40,215,n20,FEASIBILITY,4,23
1.826086956521739,15,n20o0.8-6.rcp,0.849802371541502,42,215,n20,FEASIBILITY,4,23
1.6956521739130435,13,n20o0.8-7.rcp,0.849802371541502,39,215,n20,FEASIBILITY,3,23
1.826086956521739,14,n20o0.8-8.rcp,0.849802371541502,42,215,n20,FEASIBILITY,4,23
1.7826086956521738,13,n20o0.8-9.rcp,0.849802371541502,41,215,n20,FEASIBILITY,4,23
1.5217391304347827,11,n20o0.9-1.rcp,0.924901185770751,35,234,n20,FEASIBILITY,3,23
1.5217391304347827,10,n20o0.9-10.rcp,0.924901185770751,35,234,n20,FEASIBILITY,3,23
1.5217391304347827,11,n20o0.9-2.rcp,0.924901185770751,35,234,n20,FEASIBILITY,3,23
1.3478260869565217,7,n20o0.9-3.rcp,0.924901185770751,31,234,n20,FEASIBILITY,3,23
1.5217391304347827,9,n20o0.9-4.rcp,0.924901185770751,35,234,n20,FEASIBILITY,3,23
1.391304347826087,8,n20o0.9-5.rcp,0.924901185770751,32,234,n20,FEASIBILITY,3,23
1.4782608695652173,11,n20o0.9-6.rcp,0.924901185770751,34,234,n20,FEASIBILITY,3,23
1.4782608695652173,12,n20o0.9-7.rcp,0.924901185770751,34,234,n20,FEASIBILITY,2,23
1.391304347826087,8,n20o0.9-8.rcp,0.924901185770751,32,234,n20,FEASIBILITY,3,23
1.3478260869565217,7,n20o0.9-9.rcp,0.924901185770751,31,234,n20,FEASIBILITY,3,23
1.1304347826086956,3,n20o0.95-1.rcp,0.9604743083003953,26,243,n20,FEASIBILITY,3,23
1.2173913043478262,5,n20o0.95-10.rcp,0.9604743083003953,28,243,n20,FEASIBILITY,3,23
1.3043478260869565,8,n20o0.95-2.rcp,0.9604743083003953,30,243,n20,FEASIBILITY,2,23
1.2608695652173914,7,n20o0.95-3.rcp,0.9604743083003953,29,243,n20,FEASIBILITY,2,23
1.173913043478261,5,n20o0.95-4.rcp,0.9604743083003953,27,243,n20,FEASIBILITY,2,23
1.2173913043478262,6,n20o0.95-5.rcp,0.9604743083003953,28,243,n20,FEASIBILITY,2,23
1.3478260869565217,9,n20o0.95-6.rcp,0.9604743083003953,31,243,n20,FEASIBILITY,2,23
1.391304347826087,9,n20o0.95-7.rcp,0.9604743083003953,32,243,n20,FEASIBILITY,3,23
1.5217391304347827,13,n20o0.95-8.rcp,0.9604743083003953,35,243,n20,FEASIBILITY,2,23
1.3043478260869565,8,n20o0.95-9.rcp,0.9604743083003953,30,243,n20,FEASIBILITY,2,23
1.696969696969697,18,n30os0.9-1.rcp,0.9166666666666666,56,484,n30,FEASIBILITY,4,33
1.6666666666666667,18,n30os0.9-10.rcp,0.9166666666666666,55,484,n30,FEASIBILITY,3,33
1.696969696969697,16,n30os0.9-2.rcp,0.9166666666666666,56,484,n30,FEASIBILITY,3,33
1.5757575757575757,13,n30os0.9-3.rcp,0.9166666666666666,52,484,n30,FEASIBILITY,4,33
1.7878787878787878,21,n30os0.9-4.rcp,0.9166666666666666,59,484,n30,FEASIBILITY,3,33
1.606060606060606,17,n30os0.9-5.rcp,0.9166666666666666,53,484,n30,FEASIBILITY,3,33
1.6666666666666667,18,n30os0.9-6.rcp,0.9166666666666666,55,484,n30,FEASIBILITY,3,33
1.7272727272727273,18,n30os0.9-7.rcp,0.9166666666666666,57,484,n30,FEASIBILITY,4,33
1.7575757575757576,20,n30os0.9-8.rcp,0.9166666666666666,58,484,n30,FEASIBILITY,3,33
1.7575757575757576,20,n30os0.9-9.rcp,0.9166666666666666,58,484,n30,FEASIBILITY,3,33
1.393939393939394,13,n30os0.95-1.rcp,0.9583333333333334,46,506,n30,FEASIBILITY,3,33
1.393939393939394,13,n30os0.95-10.rcp,0.9583333333333334,46,506,n30,FEASIBILITY,3,33
1.4545454545454546,14,n30os0.95-2.rcp,0.9583333333333334,48,506,n30,FEASIBILITY,3,33
1.4545454545454546,15,n30os0.95-3.rcp,0.9583333333333334,48,506,n30,FEASIBILITY,3,33
1.4545454545454546,15,n30os0.95-4.rcp,0.9583333333333334,48,506,n30,FEASIBILITY,3,33
1.3333333333333333,11,n30os0.95-5.rcp,0.9583333333333334,44,506,n30,FEASIBILITY,3,33
1.4545454545454546,14,n30os0.95-6.rcp,0.9583333333333334,48,506,n30,FEASIBILITY,3,33
1.4242424242424243,13,n30os0.95-7.rcp,0.9583333333333334,47,506,n30,FEASIBILITY,3,33
1.3636363636363635,10,n30os0.95-8.rcp,0.9583333333333334,45,506,n30,FEASIBILITY,3,33
1.393939393939394,14,n30os0.95-9.rcp,0.9583333333333334,46,506,n30,FEASIBILITY,2,33
2.909090909090909,16,n30s0.2-1.rcp,0.3409090909090909,96,180,n30,FEASIBILITY,10,33
2.484848484848485,12,n30s0.2-10.rcp,0.3409090909090909,82,180,n30,FEASIBILITY,14,33
2.515151515151515,14,n30s0.2-2.rcp,0.3409090909090909,83,180,n30,FEASIBILITY,9,33
2.6363636363636362,15,n30s0.2-3.rcp,0.3409090909090909,87,180,n30,FEASIBILITY,12,33
2.727272727272727,14,n30s0.2-4.rcp,0.3409090909090909,90,180,n30,FEASIBILITY,10,33
2.5454545454545454,16,n30s0.2-5.rcp,0.3409090909090909,84,180,n30,FEASIBILITY,12,33
2.515151515151515,13,n30s0.2-6.rcp,0.3409090909090909,83,180,n30,FEASIBILITY,12,33
2.515151515151515,16,n30s0.2-7.rcp,0.3409090909090909,83,180,n30,FEASIBILITY,11,33
2.878787878787879,15,n30s0.2-8.rcp,0.3409090909090909,95,180,n30,FEASIBILITY,14,33
2.696969696969697,15,n30s0.2-9.rcp,0.3409090909090909,89,180,n30,FEASIBILITY,10,33
2.9696969696969697,20,n30s0.5-1.rcp,0.5871212121212122,98,310,n30,FEASIBILITY,7,33
2.9393939393939394,24,n30s0.5-10.rcp,0.5871212121212122,97,310,n30,FEASIBILITY,6,33
3.0606060606060606,24,n30s0.5-2.rcp,0.5871212121212122,101,310,n30,FEASIBILITY,7,33
2.515151515151515,19,n30s0.5-3.rcp,0.5871212121212122,83,310,n30,FEASIBILITY,7,33
3.1515151515151514,22,n30s0.5-4.rcp,0.5871212121212122,104,310,n30,FEASIBILITY,7,33
3.0,21,n30s0.5-5.rcp,0.5871212121212122,99,310,n30,FEASIBILITY,7,33
2.8484848484848486,21,n30s0.5-6.rcp,0.5871212121212122,94,310,n30,FEASIBILITY,8,33
2.8181818181818183,22,n30s0.5-7.rcp,0.5871212121212122,93,310,n30,FEASIBILITY,7,33
3.242424242424242,21,n30s0.5-8.rcp,0.5871212121212122,107,310,n30,FEASIBILITY,7,33
2.9696969696969697,21,n30s0.5-9.rcp,0.5871212121212122,98,310,n30,FEASIBILITY,8,33
2.5454545454545454,21,n30s0.7-1.rcp,0.7518939393939394,84,397,n30,FEASIBILITY,5,33
2.4545454545454546,23,n30s0.7-10.rcp,0.7518939393939394,81,397,n30,FEASIBILITY,6,33
2.757575757575758,23,n30s0.7-2.rcp,0.7518939393939394,91,397,n30,FEASIBILITY,5,33
2.757575757575758,22,n30s0.7-3.rcp,0.7518939393939394,91,397,n30,FEASIBILITY,5,33
2.878787878787879,24,n30s0.7-4.rcp,0.7518939393939394,95,397,n30,FEASIBILITY,6,33
2.6666666666666665,22,n30s0.7-5.rcp,0.7518939393939394,88,397,n30,FEASIBILITY,6,33
2.757575757575758,21,n30s0.7-6.rcp,0.7518939393939394,91,397,n30,FEASIBILITY,7,33
2.212121212121212,19,n30s0.7-7.rcp,0.7518939393939394,73,397,n30,FEASIBILITY,6,33
2.909090909090909,25,n30s0.7-8.rcp,0.7518939393939394,96,397,n30,FEASIBILITY,6,33
2.8181818181818183,25,n30s0.7-9.rcp,0.7518939393939394,93,397,n30,FEASIBILITY,5,33
2.121212121212121,20,n30s0.8-1.rcp,0.8352272727272727,70,441,n30,FEASIBILITY,4,33
2.4242424242424243,24,n30s0.8-10.rcp,0.8352272727272727,80,441,n30,FEASIBILITY,5,33
2.0,19,n30s0.8-2.rcp,0.8352272727272727,66,441,n30,FEASIBILITY,5,33
2.1818181818181817,23,n30s0.8-3.rcp,0.8352272727272727,72,441,n30,FEASIBILITY,5,33
2.1818181818181817,23,n30s0.8-4.rcp,0.8352272727272727,72,441,n30,FEASIBILITY,4,33
2.303030303030303,24,n30s0.8-5.rcp,0.8352272727272727,76,441,n30,FEASIBILITY,4,33
1.9696969696969697,20,n30s0.8-6.rcp,0.8352272727272727,65,441,n30,FEASIBILITY,5,33
2.1818181818181817,23,n30s0.8-7.rcp,0.8352272727272727,72,441,n30,FEASIBILITY,6,33
2.303030303030303,22,n30s0.8-8.rcp,0.8352272727272727,76,441,n30,FEASIBILITY,4,33
2.090909090909091,24,n30s0.8-9.rcp,0.8352272727272727,69,441,n30,FEASIBILITY,4,33
3.627906976744186,23,n40os0.2-1.rcp,0.3089700996677741,156,279,n40,FEASIBILITY,21,43
3.13953488372093,20,n40os0.2-10.rcp,0.3089700996677741,135,279,n40,FEASIBILITY,14,43
2.883720930232558,19,n40os0.2-2.rcp,0.3089700996677741,124,279,n40,FEASIBILITY,10,43
3.2093023255813953,22,n40os0.2-3.rcp,0.3089700996677741,138,279,n40,FEASIBILITY,16,43
3.0697674418604652,20,n40os0.2-4.rcp,0.3089700996677741,132,279,n40,FEASIBILITY,16,43
3.3488372093023258,17,n40os0.2-5.rcp,0.3089700996677741,144,279,n40,FEASIBILITY,13,43
3.395348837209302,17,n40os0.2-6.rcp,0.3089700996677741,146,279,n40,FEASIBILITY,14,43
3.2325581395348837,20,n40os0.2-7.rcp,0.3089700996677741,139,279,n40,FEASIBILITY,14,43
2.9767441860465116,21,n40os0.2-8.rcp,0.3089700996677741,128,279,n40,FEASIBILITY,15,43
3.13953488372093,21,n40os0.2-9.rcp,0.3089700996677741,135,279,n40,FEASIBILITY,14,43
4.023255813953488,31,n40os0.5-1.rcp,0.5681063122923588,173,513,n40,FEASIBILITY,10,43
3.883720930232558,30,n40os0.5-10.rcp,0.5681063122923588,167,513,n40,FEASIBILITY,9,43
3.7209302325581395,29,n40os0.5-2.rcp,0.5681063122923588,160,513,n40,FEASIBILITY,9,43
4.441860465116279,30,n40os0.5-3.rcp,0.5681063122923588,191,513,n40,FEASIBILITY,10,43
3.441860465116279,29,n40os0.5-4.rcp,0.5681063122923588,148,513,n40,FEASIBILITY,10,43
3.558139534883721,29,n40os0.5-5.rcp,0.5681063122923588,153,513,n40,FEASIBILITY,7,43
3.7209302325581395,32,n40os0.5-6.rcp,0.5681063122923588,160,513,n40,FEASIBILITY,10,43
3.5813953488372094,31,n40os0.5-7.rcp,0.5681063122923588,154,513,n40,FEASIBILITY,10,43
4.046511627906977,28,n40os0.5-8.rcp,0.5681063122923588,174,513,n40,FEASIBILITY,11,43
3.0232558139534884,28,n40os0.5-9.rcp,0.5681063122923588,130,513,n40,FEASIBILITY,11,43
3.372093023255814,35,n40os0.7-1.rcp,0.7408637873754153,145,669,n40,FEASIBILITY,7,43
3.046511627906977,33,n40os0.7-10.rcp,0.7408637873754153,131,669,n40,FEASIBILITY,7,43
2.813953488372093,32,n40os0.7-2.rcp,0.7408637873754153,121,669,n40,FEASIBILITY,8,43
3.255813953488372,31,n40os0.7-3.rcp,0.7408637873754153,140,669,n40,FEASIBILITY,8,43
3.4186046511627906,33,n40os0.7-4.rcp,0.7408637873754153,147,669,n40,FEASIBILITY,7,43
2.8372093023255816,32,n40os0.7-5.rcp,0.7408637873754153,122,669,n40,FEASIBILITY,6,43
2.9302325581395348,33,n40os0.7-6.rcp,0.7408637873754153,126,669,n40,FEASIBILITY,7,43
2.744186046511628,33,n40os0.7-7.rcp,0.7408637873754153,118,669,n40,FEASIBILITY,6,43
3.3488372093023258,32,n40os0.7-8.rcp,0.7408637873754153,144,669,n40,FEASIBILITY,8,43
2.7674418604651163,31,n40os0.7-9.rcp,0.7408637873754153,119,669,n40,FEASIBILITY,7,43
2.697674418604651,36,n40os0.8-1.rcp,0.8272425249169435,116,747,n40,FEASIBILITY,7,43
2.488372093023256,29,n40os0.8-10.rcp,0.8272425249169435,107,747,n40,FEASIBILITY,7,43
2.488372093023256,32,n40os0.8-2.rcp,0.8272425249169435,107,747,n40,FEASIBILITY,5,43
2.372093023255814,32,n40os0.8-3.rcp,0.8272425249169435,102,747,n40,FEASIBILITY,5,43
2.5348837209302326,34,n40os0.8-4.rcp,0.8272425249169435,109,747,n40,FEASIBILITY,5,43
2.6744186046511627,33,n40os0.8-5.rcp,0.8272425249169435,115,747,n40,FEASIBILITY,5,43
2.5348837209302326,33,n40os0.8-6.rcp,0.8272425249169435,109,747,n40,FEASIBILITY,5,43
2.558139534883721,32,n40os0.8-7.rcp,0.8272425249169435,110,747,n40,FEASIBILITY,5,43
2.4186046511627906,32,n40os0.8-8.rcp,0.8272425249169435,104,747,n40,FEASIBILITY,5,43
2.5348837209302326,34,n40os0.8-9.rcp,0.8272425249169435,109,747,n40,FEASIBILITY,6,43
2.046511627906977,26,n40os0.9-1.rcp,0.9136212624584718,88,825,n40,FEASIBILITY,4,43
1.8837209302325582,26,n40os0.9-10.rcp,0.9136212624584718,81,825,n40,FEASIBILITY,4,43
1.8837209302325582,26,n40os0.9-2.rcp,0.9136212624584718,81,825,n40,FEASIBILITY,4,43
2.0,29,n40os0.9-3.rcp,0.9136212624584718,86,825,n40,FEASIBILITY,6,43
1.7906976744186047,25,n40os0.9-4.rcp,0.9136212624584718,77,825,n40,FEASIBILITY,4,43
1.813953488372093,26,n40os0.9-5.rcp,0.9136212624584718,78,825,n40,FEASIBILITY,5,43
2.0232558139534884,32,n40os0.9-6.rcp,0.9136212624584718,87,825,n40,FEASIBILITY,4,43
1.9534883720930232,27,n40os0.9-7.rcp,0.9136212624584718,84,825,n40,FEASIBILITY,4,43
1.9069767441860466,30,n40os0.9-8.rcp,0.9136212624584718,82,825,n40,FEASIBILITY,4,43
2.0,30,n40os0.9-9.rcp,0.9136212624584718,86,825,n40,FEASIBILITY,4,43
3.830188679245283,27,n50os0.2-1.rcp,0.2888243831640058,203,398,n50,FEASIBILITY,17,53
3.981132075471698,27,n50os0.2-10.rcp,0.2888243831640058,211,398,n50,FEASIBILITY,19,53
4.018867924528302,29,n50os0.2-2.rcp,0.2888243831640058,213,398,n50,FEASIBILITY,19,53
3.9056603773584904,25,n50os0.2-3.rcp,0.2888243831640058,207,398,n50,FEASIBILITY,20,53
4.264150943396227,25,n50os0.2-4.rcp,0.2888243831640058,226,398,n50,FEASIBILITY,19,53
3.5283018867924527,28,n50os0.2-5.rcp,0.2888243831640058,187,398,n50,FEASIBILITY,16,53
3.9622641509433962,32,n50os0.2-6.rcp,0.2888243831640058,210,398,n50,FEASIBILITY,21,53
3.9622641509433962,32,n50os0.2-7.rcp,0.2888243831640058,210,398,n50,FEASIBILITY,18,53
4.2075471698113205,28,n50os0.2-8.rcp,0.2888243831640058,223,398,n50,FEASIBILITY,18,53
3.660377358490566,29,n50os0.2-9.rcp,0.2888243831640058,194,398,n50,FEASIBILITY,18,53
4.39622641509434,39,n50os0.5-1.rcp,0.5551523947750363,233,765,n50,FEASIBILITY,10,53
4.415094339622642,39,n50os0.5-10.rcp,0.5551523947750363,234,765,n50,FEASIBILITY,11,53
4.320754716981132,36,n50os0.5-2.rcp,0.5551523947750363,229,765,n50,FEASIBILITY,10,53
4.226415094339623,39,n50os0.5-3.rcp,0.5551523947750363,224,765,n50,FEASIBILITY,12,53
4.39622641509434,36,n50os0.5-4.rcp,0.5551523947750363,233,765,n50,FEASIBILITY,11,53
4.226415094339623,35,n50os0.5-5.rcp,0.5551523947750363,224,765,n50,FEASIBILITY,13,53
4.867924528301887,37,n50os0.5-6.rcp,0.5551523947750363,258,765,n50,FEASIBILITY,10,53
4.660377358490566,38,n50os0.5-7.rcp,0.5551523947750363,247,765,n50,FEASIBILITY,11,53
4.471698113207547,33,n50os0.5-8.rcp,0.5551523947750363,237,765,n50,FEASIBILITY,13,53
4.320754716981132,38,n50os0.5-9.rcp,0.5551523947750363,229,765,n50,FEASIBILITY,10,53
3.830188679245283,42,n50os0.7-1.rcp,0.7329462989840348,203,1010,n50,FEASIBILITY,9,53
3.1320754716981134,41,n50os0.7-10.rcp,0.7329462989840348,166,1010,n50,FEASIBILITY,7,53
3.2264150943396226,41,n50os0.7-2.rcp,0.7329462989840348,171,1010,n50,FEASIBILITY,9,53
3.30188679245283,40,n50os0.7-3.rcp,0.7329462989840348,175,1010,n50,FEASIBILITY,7,53
3.7358490566037736,43,n50os0.7-4.rcp,0.7329462989840348,198,1010,n50,FEASIBILITY,9,53
3.6037735849056602,42,n50os0.7-5.rcp,0.7329462989840348,191,1010,n50,FEASIBILITY,8,53
3.30188679245283,42,n50os0.7-6.rcp,0.7329462989840348,175,1010,n50,FEASIBILITY,6,53
3.811320754716981,42,n50os0.7-7.rcp,0.7329462989840348,202,1010,n50,FEASIBILITY,9,53
3.4339622641509435,43,n50os0.7-8.rcp,0.7329462989840348,182,1010,n50,FEASIBILITY,8,53
3.4339622641509435,41,n50os0.7-9.rcp,0.7329462989840348,182,1010,n50,FEASIBILITY,8,53
2.981132075471698,41,n50os0.8-1.rcp,0.8222060957910015,158,1133,n50,FEASIBILITY,6,53
2.849056603773585,42,n50os0.8-10.rcp,0.8222060957910015,151,1133,n50,FEASIBILITY,5,53
3.0943396226415096,45,n50os0.8-2.rcp,0.8222060957910015,164,1133,n50,FEASIBILITY,5,53
3.0,45,n50os0.8-3.rcp,0.8222060957910015,159,1133,n50,FEASIBILITY,6,53
2.7358490566037736,43,n50os0.8-4.rcp,0.8222060957910015,145,1133,n50,FEASIBILITY,5,53
2.7735849056603774,42,n50os0.8-5.rcp,0.8222060957910015,147,1133,n50,FEASIBILITY,6,53
3.1132075471698113,43,n50os0.8-6.rcp,0.8222060957910015,165,1133,n50,FEASIBILITY,6,53
2.8867924528301887,43,n50os0.8-7.rcp,0.8222060957910015,153,1133,n50,FEASIBILITY,6,53
2.69811320754717,43,n50os0.8-8.rcp,0.8222060957910015,143,1133,n50,FEASIBILITY,5,53
3.1132075471698113,43,n50os0.8-9.rcp,0.8222060957910015,165,1133,n50,FEASIBILITY,6,53
2.2641509433962264,43,n50os0.9-1.rcp,0.9107402031930334,120,1255,n50,FEASIBILITY,4,53
2.207547169811321,42,n50os0.9-10.rcp,0.9107402031930334,117,1255,n50,FEASIBILITY,4,53
2.2452830188679247,44,n50os0.9-2.rcp,0.9107402031930334,119,1255,n50,FEASIBILITY,4,53
2.1132075471698113,36,n50os0.9-3.rcp,0.9107402031930334,112,1255,n50,FEASIBILITY,5,53
2.056603773584906,41,n50os0.9-4.rcp,0.9107402031930334,109,1255,n50,FEASIBILITY,4,53
2.169811320754717,33,n50os0.9-5.rcp,0.9107402031930334,115,1255,n50,FEASIBILITY,5,53
2.150943396226415,38,n50os0.9-6.rcp,0.9107402031930334,114,1255,n50,FEASIBILITY,4,53
2.2264150943396226,42,n50os0.9-7.rcp,0.9107402031930334,118,1255,n50,FEASIBILITY,4,53
2.1320754716981134,35,n50os0.9-8.rcp,0.9107402031930334,113,1255,n50,FEASIBILITY,5,53
2.169811320754717,36,n50os0.9-9.rcp,0.9107402031930334,115,1255,n50,FEASIBILITY,4,53
1.7169811320754718,29,n50os0.95-1.rcp,0.9550072568940493,91,1316,n50,FEASIBILITY,4,53
1.7358490566037736,35,n50os0.95-10.rcp,0.9550072568940493,92,1316,n50,FEASIBILITY,4,53
1.7358490566037736,32,n50os0.95-2.rcp,0.9550072568940493,92,1316,n50,FEASIBILITY,3,53
1.6603773584905661,27,n50os0.95-3.rcp,0.9550072568940493,88,1316,n50,FEASIBILITY,4,53
1.6603773584905661,28,n50os0.95-4.rcp,0.9550072568940493,88,1316,n50,FEASIBILITY,4,53
1.7547169811320755,35,n50os0.95-5.rcp,0.9550072568940493,93,1316,n50,FEASIBILITY,4,53
1.5849056603773586,27,n50os0.95-6.rcp,0.9550072568940493,84,1316,n50,FEASIBILITY,4,53
1.7547169811320755,26,n50os0.95-7.rcp,0.9550072568940493,93,1316,n50,FEASIBILITY,5,53
1.849056603773585,35,n50os0.95-8.rcp,0.9550072568940493,98,1316,n50,FEASIBILITY,4,53
1.5849056603773586,26,n50os0.95-9.rcp,0.9550072568940493,84,1316,n50,FEASIBILITY,3,53
4.968253968253968,35,n60os0.2-1.rcp,0.2749615975422427,313,537,n60,FEASIBILITY,25,63
4.714285714285714,39,n60os0.2-10.rcp,0.2749615975422427,297,537,n60,FEASIBILITY,24,63
4.587301587301587,34,n60os0.2-2.rcp,0.2749615975422427,289,537,n60,FEASIBILITY,24,63
4.428571428571429,33,n60os0.2-3.rcp,0.2749615975422427,279,537,n60,FEASIBILITY,19,63
4.587301587301587,32,n60os0.2-4.rcp,0.2749615975422427,289,537,n60,FEASIBILITY,23,63
4.079365079365079,29,n60os0.2-5.rcp,0.2749615975422427,257,537,n60,FEASIBILITY,17,63
4.301587301587301,31,n60os0.2-6.rcp,0.2749615975422427,271,537,n60,FEASIBILITY,17,63
4.507936507936508,36,n60os0.2-7.rcp,0.2749615975422427,284,537,n60,FEASIBILITY,24,63
4.619047619047619,27,n60os0.2-8.rcp,0.2749615975422427,291,537,n60,FEASIBILITY,19,63
4.7936507936507935,36,n60os0.2-9.rcp,0.2749615975422427,302,537,n60,FEASIBILITY,23,63
